CODE;PARENT_CODE;TYPE_CODE;NAME.RU.NAME;NAME.EN.NAME;NAME.UA.NAME;EXT.YAMARKET.0;EXT.ZIP.0;LONGITUDE;LATITUDE;EXT.ZIP_LOWER.0
0000010836;0000010814;VILLAGE;Юрьево поселок;;Юр'єве селище;;41550;;;
0000010837;0000010814;VILLAGE;Яцино поселок;;Яцине селище;;41514;;;
0000010839;0000010838;VILLAGE;Анастасовка поселок;;Анастасівка селище;;42075;;;
0000010840;0000010838;VILLAGE;Артюховка поселок;;Артюхівка селище;;42062;;;
0000010841;0000010838;VILLAGE;Бацманы поселок;;Бацмани селище;;42056;;;
0000010842;0000010838;CITY;;;Біловод;;;;;
0000010843;0000010838;VILLAGE;Медвежье поселок;;Ведмеже селище;;42045;;;
0000010844;0000010838;VILLAGE;Великие Бубны поселок;;Великі Бубни селище;;42037;;;
0000010845;0000010838;VILLAGE;Вовковцы поселок;;Вовківці селище;;42022;;;
0000010846;0000010838;VILLAGE;Волошновка поселок;;Волошнівка селище;;42080;;;
0000010847;0000010838;VILLAGE;Вощилиха поселок;;Вощилиха селище;;42038;;;
0000010848;0000010838;VILLAGE;Галка поселок;;Галка селище;;42040;;;
0000010849;0000010838;VILLAGE;Герасимовка поселок;;Герасимівка селище;;42021;;;
0000010850;0000010838;CITY;;;Голенка;;;;;
0000010851;0000010838;VILLAGE;Гудимы поселок;;Гудими селище;;42088;;;
0000010852;0000010838;VILLAGE;Житное поселок;;Житне селище;;42048;;;
0000010853;0000010838;VILLAGE;Кашпуры поселок;;Кашпури селище;;42074;;;
0000010854;0000010838;VILLAGE;Коновалы поселок;;Коновали селище;;42031;;;
0000010855;0000010838;VILLAGE;Королевщина поселок;;Королівщина селище;;42054;;;
0000010856;0000010838;VILLAGE;Левченки поселок;;Левченки селище;;42025;;;
0000010857;0000010838;VILLAGE;Малые Бубны поселок;;Малі Бубни селище;;42055;;;
0000010858;0000010838;VILLAGE;Матлахово поселок;;Матлахове селище;;42043;;;
0000010859;0000010838;CITY;;;Миколаівка;;;;;
0000010860;0000010838;VILLAGE;Москалевка поселок;;Москалівка селище;;42066;;;
0000010861;0000010838;VILLAGE;Овлаши поселок;;Овлаші селище;;42027;;;
0000010862;0000010838;VILLAGE;Перекоповка поселок;;Перекопівка селище;;42083;;;
0000010863;0000010838;VILLAGE;Перекрестовка село;;Перехрестівка село;;42073;;;
0000010864;0000010838;VILLAGE;Плавинище село;;Плавинище село;;42024;;;
0000010865;0000010838;VILLAGE;Погожая Криница село;;Погожа Криниця село;;42071;;;
0000010866;0000010838;VILLAGE;Поповщина село;;Попівщина село;;42076;;;
0000010867;0000010838;VILLAGE;Посад село;;Посад село;;42042;;;
0000010868;0000010838;VILLAGE;Правдюки село;;Правдюки село;;42023;;;
0000010869;0000010838;VILLAGE;Пустовойтовка село;;Пустовійтівка село;;42020;;;
0000010870;0000010838;VILLAGE;Репки село;;Ріпки село;;42050;;;
0000010871;0000010838;CITY;Ромны;;Ромни;;42000;;;42005,42004
0000010872;0000010838;VILLAGE;Салогубовка село;;Салогубівка село;;42053;;;
0000010873;0000010838;VILLAGE;Сулимы поселок;;Сулими селище;;42030;;;
0000010874;0000010838;VILLAGE;Хмелев поселок;;Хмелів селище;;42034;;;
0000010875;0000010838;VILLAGE;Хоминцы село;;Хоминці село;;42060;;;
0000010876;0000010838;VILLAGE;Чеберяки село;;Чеберяки село;;42082;;;
0000010877;0000010838;VILLAGE;Ярошовка село;;Ярошівка село;;42084;;;
0000010878;0000010598;SUBREGION;Середино-будский район;;Середино-Будський район;;;;;
0000010879;0000010878;VILLAGE;Большая Березка село;;Велика Берізка село;;41033;;;
0000010880;0000010878;VILLAGE;Жихово село;;Жихове село;;41034;;;
0000010881;0000010878;VILLAGE;Журавка село;;Журавка село;;41041;;;
0000010882;0000010878;VILLAGE;Знобь-Новгородское поселок;;Зноб-Новгородське селище;;41022;;;
0000010883;0000010878;VILLAGE;Знобь-Трубчевская село;;Зноб-Трубчевська село;;41021;;;
0000010884;0000010878;VILLAGE;Кренидовка село;;Кренидівка село;;41024;;;
0000010885;0000010878;VILLAGE;Кривоносовка село;;Кривоносівка село;;41042;;;
0000010886;0000010878;CITY;;;Мефодівка;;;;;
0000010887;0000010878;VILLAGE;Очкино село;;Очкине село;;41040;;;
0000010888;0000010878;VILLAGE;Пигаревка село;;Пигарівка село;;41052;;;
0000010889;0000010878;VILLAGE;Рожковичи село;;Рожковичі село;;41054;;;
0000010890;0000010878;VILLAGE;Ромашковое село;;Ромашкове село;;41051;;;
0000010891;0000010878;CITY;Середина-Буда;;Середина-Буда;;41000;;;
0000010892;0000010878;VILLAGE;Стягайловка село;;Стягайлівка село;;41023;;;
0000010893;0000010878;VILLAGE;Уралово село;;Уралове село;;41044;;;
0000010894;0000010878;VILLAGE;Чернацкое село;;Чернацьке село;;41050;;;
0000010895;0000010598;SUBREGION;;;Суми, місто;;;;;
0000010897;0000010598;CITY;Сумы;;Суми;;40000;;;40490,40491
0000010896;0000010897;VILLAGE;Верхнее Песчаное поселок;;Верхнє Піщане селище;;40490;;;
0000010898;0000010598;SUBREGION;Сумской район;;Сумський район;;;;;
0000010899;0000010898;VILLAGE;Бездрик село;;Бездрик село;;42350;;;
0000010900;0000010898;VILLAGE;Битица село;;Битиця село;;42331;;;
0000010901;0000010898;VILLAGE;Беловоды село;;Біловоди село;;42310;;;
0000010902;0000010898;VILLAGE;Большая Чернеччина село;;Велика Чернеччина село;;42333;;;
0000010903;0000010898;VILLAGE;Великие Вильмы село;;Великі Вільми село;;42345;;;
0000010904;0000010898;VILLAGE;Верхняя Сыроватка поселок;;Верхня Сироватка селище;;42351;;;
0000010905;0000010898;VILLAGE;Водолаги поселок;;Водолаги селище;;42311;;;
0000010906;0000010898;VILLAGE;Головашевка село;;Головашівка село;;42307;;;
0000010907;0000010898;VILLAGE;Зализняк село;;Залізняк село;;42352;;;
0000010908;0000010898;VILLAGE;Кекино село;;Кекине село;;42325;;;
0000010909;0000010898;VILLAGE;Кияница село;;Кияниця село;;42335;;;
0000010910;0000010898;VILLAGE;Косовщина село;;Косівщина село;;42342;;;
0000010911;0000010898;VILLAGE;Кровное село;;Кровне село;;42323;;;
0000010912;0000010898;VILLAGE;Лекарское село;;Лікарське село;;42326;;;
0000010913;0000010898;VILLAGE;Могрица село;;Могриця село;;42330;;;
0000010914;0000010898;VILLAGE;Нижняя Сыроватка поселок;;Нижня Сироватка селище;;42356;;;
0000010915;0000010898;VILLAGE;Новосухановка село;;Новосуханівка село;;42341;;;
0000010916;0000010898;VILLAGE;Подлесновка село;;Підліснівка село;;42340;;;
0000010917;0000010898;VILLAGE;Постольное село;;Постольне село;;42324;;;
0000010918;0000010898;CITY;;;Сад;;;;;
0000010919;0000010898;VILLAGE;Скляровка село;;Склярівка село;;42302;;;
0000010920;0000010898;VILLAGE;Стецковка поселок;;Стецьківка селище;;42303;;;
0000010921;0000010898;VILLAGE;Сула поселок;;Сула селище;;42346;;;
0000010922;0000010898;VILLAGE;Терешковка поселок;;Терешківка селище;;42344;;;
0000010923;0000010898;VILLAGE;Хотень поселок;;Хотінь селище;;42320;;;
0000010924;0000010898;VILLAGE;Шпилевка село;;Шпилівка село;;42354;;;
0000010925;0000010898;VILLAGE;Юнаковка село;;Юнаківка село;;42317;;;
0000010926;0000010898;VILLAGE;Яструбиное село;;Яструбине село;;42314;;;
0000010927;0000010598;SUBREGION;Шосткинский район;;Шосткинський район;;;;;
0000010928;0000010927;VILLAGE;Вовна поселок;;Вовна селище;;41111;;;
0000010929;0000010927;VILLAGE;Воронеж поселок;;Вороніж селище;;41140;;;
0000010930;0000010927;VILLAGE;Глазовое поселок;;Глазове селище;;41110;;;
0000010931;0000010927;VILLAGE;Ивот поселок;;Івот селище;;41113;;;
0000010932;0000010927;VILLAGE;Калиевка поселок;;Каліївка селище;;41112;;;
0000010933;0000010927;VILLAGE;Клишки поселок;;Клишки селище;;41145;;;
0000010934;0000010927;VILLAGE;Ковтуново поселок;;Ковтунове селище;;41122;;;
0000010935;0000010927;VILLAGE;Коротченково поселок;;Коротченкове селище;;41114;;;
0000010936;0000010927;VILLAGE;Лушники поселок;;Лушники селище;;41146;;;
0000010937;0000010927;VILLAGE;Маково село;;Макове село;;41131;;;
0000010938;0000010927;VILLAGE;Ображиевка село;;Ображіївка село;;41120;;;
0000010939;0000010927;VILLAGE;Пироговка поселок;;Пирогівка селище;;41123;;;
0000010940;0000010927;CITY;;;Собич;;;;;
0000010941;0000010927;VILLAGE;Собичево поселок;;Собичеве селище;;41133;;;
0000010942;0000010927;VILLAGE;Чаплиевка поселок;;Чапліївка селище;;41143;;;
0000010943;0000010927;CITY;Шостка;;Шостка;;41100;;;
0000010945;0000010944;SUBREGION;Бахмачский район;;Бахмацький район;;;;;
0000010946;0000010945;CITY;Батурин;;Батурин;;16512;;;
0000010947;0000010945;CITY;;;Бахмач;;;;;
0000010948;0000010945;VILLAGE;Бахмач Село село;;Бахмач Село село;;16506;;;
0000010949;0000010945;CITY;;;Біловежі-Перші;;;;;
0000010950;0000010945;VILLAGE;Голенка поселок;;Голінка селище;;16562;;;
0000010951;0000010945;VILLAGE;Крапивное поселок;;Кропивне селище;;16574;;;
0000010952;0000010945;VILLAGE;Курень поселок;;Курінь селище;;16544;;;
0000010953;0000010945;VILLAGE;Матиевка поселок;;Матіївка селище;;16514;;;
0000010954;0000010945;VILLAGE;Митченки поселок;;Митченки селище;;16530;;;
0000010955;0000010945;CITY;;;Обмачеве;;;;;
0000010956;0000010945;VILLAGE;Осич поселок;;Осіч селище;;16511;;;
